cod_ibge,nome_municipio,uf,populacao,ano_referencia
4311908,Marcelino Ramos,RS,4382,2025
4311981,Mariana Pimentel,RS,4005,2025
4312005,Mariano Moro,RS,1884,2025
4312054,Marques de Souza,RS,4050,2025
4312104,Mata,RS,4782,2025
4312138,Mato Castelhano,RS,2611,2025
4312153,Mato Leitão,RS,5001,2025
4312179,Mato Queimado,RS,1833,2025
4312203,Maximiliano de Almeida,RS,4251,2025
4312252,Minas do Leão,RS,7661,2025
4312302,Miraguaí,RS,4501,2025
4312351,Montauri,RS,1530,2025
4312377,Monte Alegre dos Campos,RS,3251,2025
4312385,Monte Belo do Sul,RS,2608,2025
4312401,Montenegro,RS,66352,2025
4312427,Mormaço,RS,2815,2025
4312443,Morrinhos do Sul,RS,3133,2025
4312450,Morro Redondo,RS,6168,2025
4312476,Morro Reuter,RS,6167,2025
4312500,Mostardas,RS,12347,2025
4312609,Muçum,RS,4692,2025
4312617,Muitos Capões,RS,2937,2025
4312625,Muliterno,RS,1754,2025
4312658,Não-Me-Toque,RS,18335,2025
4312674,Nicolau Vergueiro,RS,1982,2025
4312708,Nonoai,RS,14074,2025
4312757,Nova Alvorada,RS,3229,2025
4312807,Nova Araçá,RS,5098,2025
4312906,Nova Bassano,RS,9867,2025
4312955,Nova Boa Vista,RS,2089,2025
4313003,Nova Bréscia,RS,3104,2025
4313011,Nova Candelária,RS,3138,2025
4313037,Nova Esperança do Sul,RS,4976,2025
4313060,Nova Hartz,RS,20558,2025
4313086,Nova Pádua,RS,2389,2025
4313102,Nova Palma,RS,5676,2025
4313201,Nova Petrópolis,RS,23934,2025
4313300,Nova Prata,RS,26637,2025
4313334,Nova Ramada,RS,2198,2025
4313359,Nova Roma do Sul,RS,3545,2025
4313375,Nova Santa Rita,RS,30189,2025
4313391,Novo Cabrais,RS,3633,2025
4313409,Novo Hamburgo,RS,235802,2025
4313425,Novo Machado,RS,3239,2025
4313441,Novo Tiradentes,RS,2187,2025
4313466,Novo Xingu,RS,1677,2025
4313490,Novo Barreiro,RS,4375,2025
4313508,Osório,RS,48999,2025
4313607,Paim Filho,RS,3685,2025
4313656,Palmares do Sul,RS,13189,2025
4313706,Palmeira das Missões,RS,34227,2025
4313805,Palmitinho,RS,8042,2025
4313904,Panambi,RS,45102,2025
4313953,Pantano Grande,RS,10443,2025
4314001,Paraí,RS,7362,2025
4314027,Paraíso do Sul,RS,6627,2025
4314035,Pareci Novo,RS,4441,2025
4314050,Parobé,RS,53569,2025
4314068,Passa Sete,RS,4024,2025
4314076,Passo do Sobrado,RS,6155,2025
4314100,Passo Fundo,RS,214811,2025
4314134,Paulo Bento,RS,2188,2025
4314159,Paverama,RS,8146,2025
4314175,Pedras Altas,RS,2099,2025
4314209,Pedro Osório,RS,7631,2025
4314308,Pejuçara,RS,3817,2025
4314407,Pelotas,RS,336150,2025
4314423,Picada Café,RS,5473,2025
4314456,Pinhal,RS,3039,2025
4314464,Pinhal da Serra,RS,2300,2025
4314472,Pinhal Grande,RS,3861,2025
4314498,Pinheirinho do Vale,RS,4638,2025
4314506,Pinheiro Machado,RS,11395,2025
4314548,Pinto Bandeira,RS,2785,2025
4314555,Pirapó,RS,2255,2025
4314605,Piratini,RS,17770,2025
4314704,Planalto,RS,10624,2025
4314753,Poço das Antas,RS,2224,2025
4314779,Pontão,RS,3345,2025
4314787,Ponte Preta,RS,1602,2025
4314803,Portão,RS,35273,2025
4314902,Porto Alegre,RS,1388794,2025
4315008,Porto Lucena,RS,4414,2025
4315057,Porto Mauá,RS,2173,2025
4315073,Porto Vera Cruz,RS,1582,2025
4315107,Porto Xavier,RS,10127,2025
4315131,Pouso Novo,RS,1771,2025
4315149,Presidente Lucena,RS,3166,2025
4315156,Progresso,RS,5423,2025
4315172,Protásio Alves,RS,2070,2025
4315206,Putinga,RS,3809,2025
4315305,Quaraí,RS,23995,2025
4315313,Quatro Irmãos,RS,1577,2025
4315321,Quevedos,RS,2553,2025
4315354,Quinze de Novembro,RS,4003,2025
4315404,Redentora,RS,9931,2025
4315453,Relvado,RS,1826,2025
4315503,Restinga Sêca,RS,15205,2025
4315552,Rio dos Índios,RS,2866,2025
4315602,Rio Grande,RS,198935,2025
4315701,Rio Pardo,RS,35641,2025
4315750,Riozinho,RS,4574,2025
4315800,Roca Sales,RS,10646,2025
4315909,Rodeio Bonito,RS,6831,2025
4315958,Rolador,RS,2330,2025
4316006,Rolante,RS,21752,2025
4316105,Ronda Alta,RS,9969,2025
4316204,Rondinha,RS,5078,2025
4316303,Roque Gonzales,RS,6693,2025
4316402,Rosário do Sul,RS,37674,2025
4316428,Sagrada Família,RS,2528,2025
4316436,Saldanha Marinho,RS,2619,2025
4316451,Salto do Jacuí,RS,10357,2025
4316477,Salvador das Missões,RS,2955,2025
4316501,Salvador do Sul,RS,7184,2025
4316600,Sananduva,RS,16770,2025
4316709,Santa Bárbara do Sul,RS,8269,2025
4316733,Santa Cecília do Sul,RS,1710,2025
4316758,Santa Clara do Sul,RS,7079,2025
4316808,Santa Cruz do Sul,RS,138270,2025
4316907,Santa Maria,RS,282395,2025
4316956,Santa Maria do Herval,RS,6486,2025
4316972,Santa Margarida do Sul,RS,2661,2025
4317004,Santana da Boa Vista,RS,7128,2025
4317103,Sant'Ana do Livramento,RS,87329,2025
4317202,Santa Rosa,RS,79488,2025
4317251,Santa Tereza,RS,1529,2025
4317301,Santa Vitória do Palmar,RS,31965,2025
4317400,Santiago,RS,50336,2025
4317509,Santo Ângelo,RS,79146,2025
4317558,Santo Antônio do Palma,RS,2134,2025
4317608,Santo Antônio da Patrulha,RS,44431,2025
4317707,Santo Antônio das Missões,RS,10485,2025
4317756,Santo Antônio do Planalto,RS,2138,2025
4317806,Santo Augusto,RS,14196,2025
4317905,Santo Cristo,RS,15667,2025
4317954,Santo Expedito do Sul,RS,2395,2025
4318002,São Borja,RS,61311,2025
4318051,São Domingos do Sul,RS,2806,2025
4318101,São Francisco de Assis,RS,17934,2025
4318200,São Francisco de Paula,RS,22388,2025
4318309,São Gabriel,RS,60090,2025
4318408,São Jerônimo,RS,21412,2025
4318424,São João da Urtiga,RS,4547,2025
4318432,São João do Polêsine,RS,2708,2025
4318440,São Jorge,RS,2976,2025
4318457,São José das Missões,RS,2399,2025
4318465,São José do Herval,RS,1931,2025
4318481,São José do Hortêncio,RS,4555,2025
4318499,São José do Inhacorá,RS,2466,2025
4318507,São José do Norte,RS,26248,2025
4318606,São José do Ouro,RS,6978,2025
4318614,São José do Sul,RS,2443,2025
4318622,São José dos Ausentes,RS,4295,2025
4318705,São Leopoldo,RS,225737,2025
4318804,São Lourenço do Sul,RS,43278,2025
4318903,São Luiz Gonzaga,RS,35865,2025
4319000,São Marcos,RS,21549,2025
4319109,São Martinho,RS,5587,2025
4319125,São Martinho da Serra,RS,2908,2025
4319158,São Miguel das Missões,RS,7193,2025
4319208,São Nicolau,RS,5243,2025
4319307,São Paulo das Missões,RS,5943,2025
4319356,São Pedro da Serra,RS,3618,2025
4319364,São Pedro das Missões,RS,1790,2025
4319372,São Pedro do Butiá,RS,3142,2025
4319406,São Pedro do Sul,RS,15863,2025
4319505,São Sebastião do Caí,RS,24898,2025
4319604,São Sepé,RS,21551,2025
4319703,São Valentim,RS,3320,2025
4319711,São Valentim do Sul,RS,2255,2025
4319737,São Valério do Sul,RS,2593,2025
4319752,São Vendelino,RS,2309,2025
4319802,São Vicente do Sul,RS,8257,2025
4319901,Sapiranga,RS,77935,2025
4320008,Sapucaia do Sul,RS,136572,2025
4320107,Sarandi,RS,23374,2025
4320206,Seberi,RS,12325,2025
4320230,Sede Nova,RS,2750,2025
4320263,Segredo,RS,6098,2025
4320305,Selbach,RS,5222,2025
4320321,Senador Salgado Filho,RS,2725,2025
4320354,Sentinela do Sul,RS,5424,2025
4320404,Serafina Corrêa,RS,17407,2025
4320453,Sério,RS,2089,2025
4320503,Sertão,RS,5630,2025
4320552,Sertão Santana,RS,5989,2025
4320578,Sete de Setembro,RS,1881,2025
4320602,Severiano de Almeida,RS,3463,2025
4320651,Silveira Martins,RS,2056,2025
4320677,Sinimbu,RS,8685,2025
4320701,Sobradinho,RS,14512,2025
4320800,Soledade,RS,30939,2025
4320859,Tabaí,RS,4569,2025
4320909,Tapejara,RS,25256,2025
4321006,Tapera,RS,10824,2025
4321105,Tapes,RS,14920,2025
4321204,Taquara,RS,54353,2025
4321303,Taquari,RS,25963,2025
4321329,Taquaruçu do Sul,RS,3192,2025
4321352,Tavares,RS,5319,2025
4321402,Tenente Portela,RS,14820,2025
4321436,Terra de Areia,RS,10575,2025
4321451,Teutônia,RS,34023,2025
4321469,Tio Hugo,RS,3358,2025
4321477,Tiradentes do Sul,RS,5188,2025
4321493,Toropi,RS,2594,2025
4321501,Torres,RS,43344,2025
4321600,Tramandaí,RS,56430,2025
4321626,Travesseiro,RS,2192,2025
4321634,Três Arroios,RS,2636,2025
4321667,Três Cachoeiras,RS,11224,2025
4321709,Três Coroas,RS,24428,2025
4321808,Três de Maio,RS,25466,2025
4321832,Três Forquilhas,RS,2813,2025
4321857,Três Palmeiras,RS,4829,2025
4321907,Três Passos,RS,26304,2025
4321956,Trindade do Sul,RS,7785,2025
4322004,Triunfo,RS,28435,2025
4322103,Tucunduva,RS,5646,2025
4322152,Tunas,RS,3732,2025
4322186,Tupanci do Sul,RS,1396,2025
4322202,Tupanciretã,RS,20324,2025
4322251,Tupandi,RS,5172,2025
4322301,Tuparendi,RS,8535,2025
4322327,Turuçu,RS,3488,2025
4322343,Ubiretama,RS,2025,2025
4322350,União da Serra,RS,1183,2025
4322376,Unistalda,RS,2047,2025
4322400,Uruguaiana,RS,120819,2025
4322509,Vacaria,RS,66146,2025
4322525,Vale Verde,RS,3213,2025
4322533,Vale do Sol,RS,10069,2025
4322541,Vale Real,RS,6223,2025
4322558,Vanini,RS,2047,2025
4322608,Venâncio Aires,RS,70842,2025
4322707,Vera Cruz,RS,27670,2025
4322806,Veranópolis,RS,24554,2025
4322855,Vespasiano Corrêa,RS,1851,2025
4322905,Viadutos,RS,4847,2025
4323002,Viamão,RS,231996,2025
4323101,Vicente Dutra,RS,4741,2025
4323200,Victor Graeff,RS,2829,2025
4323309,Vila Flores,RS,3741,2025
4323358,Vila Lângaro,RS,2121,2025
4323408,Vila Maria,RS,4515,2025
4323457,Vila Nova do Sul,RS,3932,2025
4323507,Vista Alegre,RS,2710,2025
4323606,Vista Alegre do Prata,RS,1624,2025
4323705,Vista Gaúcha,RS,2843,2025
4323754,Vitória das Missões,RS,3316,2025
4323770,Westfália,RS,3223,2025
4323804,Xangri-lá,RS,16949,2025
5000203,Água Clara,MS,17901,2025
5000252,Alcinópolis,MS,4649,2025
5000609,Amambai,MS,41751,2025
5000708,Anastácio,MS,24781,2025
5000807,Anaurilândia,MS,7688,2025
5000856,Angélica,MS,11308,2025
5000906,Antônio João,MS,9717,2025
5001003,Aparecida do Taboado,MS,29826,2025
5001102,Aquidauana,MS,48689,2025
5001243,Aral Moreira,MS,11125,2025
5001508,Bandeirantes,MS,8342,2025
5001904,Bataguassu,MS,24222,2025
5002001,Batayporã,MS,10947,2025
5002100,Bela Vista,MS,21881,2025
5002159,Bodoquena,MS,8887,2025
5002209,Bonito,MS,25034,2025
5002308,Brasilândia,MS,11833,2025
5002407,Caarapó,MS,32748,2025
5002605,Camapuã,MS,13928,2025
5002704,Campo Grande,MS,962883,2025
5002803,Caracol,MS,5096,2025
5002902,Cassilândia,MS,21565,2025
5002951,Chapadão do Sul,MS,34606,2025
5003108,Corguinho,MS,4892,2025
5003157,Coronel Sapucaia,MS,14685,2025
5003207,Corumbá,MS,98751,2025
5003256,Costa Rica,MS,28740,2025
5003306,Coxim,MS,33440,2025
5003454,Deodápolis,MS,14317,2025
5003488,Dois Irmãos do Buriti,MS,11521,2025
5003504,Douradina,MS,5768,2025
5003702,Dourados,MS,264017,2025
5003751,Eldorado,MS,11622,2025
5003801,Fátima do Sul,MS,21504,2025
5003900,Figueirão,MS,3751,2025
5004007,Glória de Dourados,MS,10817,2025
5004106,Guia Lopes da Laguna,MS,10116,2025
5004304,Iguatemi,MS,13960,2025
5004403,Inocência,MS,8764,2025
5004502,Itaporã,MS,25263,2025
5004601,Itaquiraí,MS,20060,2025
5004700,Ivinhema,MS,30001,2025
5004809,Japorã,MS,8441,2025
5004908,Jaraguari,MS,7480,2025
5005004,Jardim,MS,24504,2025
5005103,Jateí,MS,3596,2025
5005152,Juti,MS,7067,2025
5005202,Ladário,MS,22425,2025
5005251,Laguna Carapã,MS,7037,2025
5005400,Maracaju,MS,48073,2025
5005608,Miranda,MS,26512,2025
5005681,Mundo Novo,MS,20087,2025
5005707,Naviraí,MS,53014,2025
5005806,Nioaque,MS,13354,2025
5006002,Nova Alvorada do Sul,MS,23409,2025
5006200,Nova Andradina,MS,50848,2025
5006259,Novo Horizonte do Sul,MS,4801,2025
5006275,Paraíso das Águas,MS,5842,2025
5006309,Paranaíba,MS,42638,2025
5006358,Paranhos,MS,13368,2025
5006408,Pedro Gomes,MS,6910,2025
5006606,Ponta Porã,MS,98598,2025
5006903,Porto Murtinho,MS,12721,2025
5007109,Ribas do Rio Pardo,MS,24152,2025
5007208,Rio Brilhante,MS,40419,2025
5007307,Rio Negro,MS,4921,2025
5007406,Rio Verde de Mato Grosso,MS,20454,2025
5007505,Rochedo,MS,5451,2025
5007554,Santa Rita do Pardo,MS,7165,2025
5007695,São Gabriel do Oeste,MS,32207,2025
5007703,Sete Quedas,MS,11322,2025
5007802,Selvíria,MS,8716,2025
5007901,Sidrolândia,MS,49735,2025
5007935,Sonora,MS,14813,2025
5007950,Tacuru,MS,11205,2025
5007976,Taquarussu,MS,3740,2025
5008008,Terenos,MS,18182,2025
5008305,Três Lagoas,MS,143523,2025
5008404,Vicentina,MS,6505,2025
5100102,Acorizal,MT,4948,2025
5100201,Água Boa,MT,32099,2025
5100250,Alta Floresta,MT,62158,2025
5100300,Alto Araguaia,MT,17751,2025
5100359,Alto Boa Vista,MT,5920,2025
5100409,Alto Garças,MT,13956,2025
5100508,Alto Paraguai,MT,7525,2025
5100607,Alto Taquari,MT,11877,2025
5100805,Apiacás,MT,8693,2025
5101001,Araguaiana,MT,4005,2025
5101209,Araguainha,MT,997,2025
5101258,Araputanga,MT,14805,2025
5101308,Arenápolis,MT,10769,2025
5101407,Aripuanã,MT,26558,2025
5101605,Barão de Melgaço,MT,7137,2025
5101704,Barra do Bugres,MT,29406,2025
5101803,Barra do Garças,MT,73878,2025
5101837,Boa Esperança do Norte,MT,5877,2025
5101852,Bom Jesus do Araguaia,MT,7912,2025
5101902,Brasnorte,MT,17645,2025
5102504,Cáceres,MT,91767,2025
5102603,Campinápolis,MT,15808,2025
5102637,Campo Novo do Parecis,MT,51722,2025
5102678,Campo Verde,MT,49053,2025
5102686,Campos de Júlio,MT,9946,2025
5102694,Canabrava do Norte,MT,4451,2025
5102702,Canarana,MT,28324,2025
5102793,Carlinda,MT,10260,2025
5102850,Castanheira,MT,7392,2025
5103007,Chapada dos Guimarães,MT,19458,2025
5103056,Cláudia,MT,9301,2025
5103106,Cocalinho,MT,6495,2025
5103205,Colíder,MT,32054,2025
5103254,Colniza,MT,26026,2025
5103304,Comodoro,MT,18469,2025
5103353,Confresa,MT,38460,2025
5103361,Conquista D'Oeste,MT,3908,2025
5103379,Cotriguaçu,MT,10030,2025
5103403,Cuiabá,MT,691875,2025
5103437,Curvelândia,MT,4970,2025
5103452,Denise,MT,6675,2025
5103502,Diamantino,MT,22623,2025
5103601,Dom Aquino,MT,7890,2025
5103700,Feliz Natal,MT,10523,2025
5103809,Figueirópolis D'Oeste,MT,3056,2025
5103858,Gaúcha do Norte,MT,9397,2025
5103908,General Carneiro,MT,6319,2025
5103957,Glória D'Oeste,MT,2878,2025
5104104,Guarantã do Norte,MT,31209,2025
5104203,Guiratinga,MT,10252,2025
5104500,Indiavaí,MT,2172,2025
5104526,Ipiranga do Norte,MT,8658,2025
5104542,Itanhangá,MT,8257,2025
5104559,Itaúba,MT,5201,2025
5104609,Itiquira,MT,12587,2025
5104807,Jaciara,MT,29803,2025
5104906,Jangada,MT,7413,2025
5105002,Jauru,MT,7881,2025
5105101,Juara,MT,36089,2025
5105150,Juína,MT,48396,2025
5105176,Juruena,MT,10057,2025
5105200,Juscimeira,MT,11622,2025
5105234,Lambari D'Oeste,MT,4662,2025
5105259,Lucas do Rio Verde,MT,95792,2025
5105309,Luciara,MT,2616,2025
5105507,Vila Bela da Santíssima Trindade,MT,17592,2025
5105580,Marcelândia,MT,11355,2025
5105606,Matupá,MT,21959,2025
5105622,Mirassol d'Oeste,MT,27637,2025
5105903,Nobres,MT,15796,2025
5106000,Nortelândia,MT,5890,2025
5106109,Nossa Senhora do Livramento,MT,11658,2025
5106158,Nova Bandeirantes,MT,14340,2025
5106174,Nova Nazaré,MT,4575,2025
5106182,Nova Lacerda,MT,7072,2025
5106190,Nova Santa Helena,MT,4502,2025
5106208,Nova Brasilândia,MT,3791,2025
5106216,Nova Canaã do Norte,MT,11734,2025
5106224,Nova Mutum,MT,63455,2025
5106232,Nova Olímpia,MT,16204,2025
5106240,Nova Ubiratã,MT,9760,2025
5106257,Nova Xavantina,MT,25915,2025
5106265,Novo Mundo,MT,6368,2025
5106273,Novo Horizonte do Norte,MT,3267,2025
5106281,Novo São Joaquim,MT,7239,2025
5106299,Paranaíta,MT,12079,2025
5106307,Paranatinga,MT,28870,2025
5106315,Novo Santo Antônio,MT,2041,2025
5106372,Pedra Preta,MT,18946,2025
5106422,Peixoto de Azevedo,MT,33754,2025
5106455,Planalto da Serra,MT,3328,2025
5106505,Poconé,MT,31203,2025
5106653,Pontal do Araguaia,MT,7441,2025
5106703,Ponte Branca,MT,2098,2025
5106752,Pontes e Lacerda,MT,55762,2025
5106778,Porto Alegre do Norte,MT,12649,2025
5106802,Porto dos Gaúchos,MT,5705,2025
5106828,Porto Esperidião,MT,10088,2025
5106851,Porto Estrela,MT,3141,2025
5107008,Poxoréu,MT,25103,2025
5107040,Primavera do Leste,MT,96006,2025
5107065,Querência,MT,31100,2025
5107107,São José dos Quatro Marcos,MT,17721,2025
5107156,Reserva do Cabaçal,MT,2020,2025
5107180,Ribeirão Cascalheira,MT,10541,2025
5107198,Ribeirãozinho,MT,2733,2025
5107206,Rio Branco,MT,4440,2025
5107248,Santa Carmem,MT,5795,2025
5107263,Santo Afonso,MT,2416,2025
5107297,São José do Povo,MT,2716,2025
5107305,São José do Rio Claro,MT,14455,2025
5107354,São José do Xingu,MT,6234,2025
5107404,São Pedro da Cipa,MT,4250,2025
5107578,Rondolândia,MT,3518,2025
5107602,Rondonópolis,MT,263708,2025
5107701,Rosário Oeste,MT,15041,2025
5107743,Santa Cruz do Xingu,MT,2904,2025
5107750,Salto do Céu,MT,3657,2025
5107768,Santa Rita do Trivelato,MT,3536,2025
5107776,Santa Terezinha,MT,7737,2025
5107792,Santo Antônio do Leste,MT,4244,2025
5107800,Santo Antônio de Leverger,MT,16839,2025
5107859,São Félix do Araguaia,MT,14604,2025
5107875,Sapezal,MT,32514,2025
5107883,Serra Nova Dourada,MT,1941,2025
5107909,Sinop,MT,223780,2025
5107925,Sorriso,MT,124665,2025
5107941,Tabaporã,MT,9895,2025
5107958,Tangará da Serra,MT,114603,2025
5108006,Tapurah,MT,15638,2025
5108055,Terra Nova do Norte,MT,10591,2025
5108105,Tesouro,MT,2935,2025
5108204,Torixoréu,MT,4238,2025
5108303,União do Sul,MT,3904,2025
5108352,Vale de São Domingos,MT,2892,2025
5108402,Várzea Grande,MT,318922,2025
5108501,Vera,MT,10758,2025
5108600,Vila Rica,MT,19686,2025
5108808,Nova Guarita,MT,4546,2025
5108857,Nova Marilândia,MT,3731,2025
5108907,Nova Maringá,MT,5705,2025
5108956,Nova Monte Verde,MT,8470,2025
5200050,Abadia de Goiás,GO,22052,2025
5200100,Abadiânia,GO,17738,2025
5200134,Acreúna,GO,22079,2025
5200159,Adelândia,GO,2282,2025
5200175,Água Fria de Goiás,GO,4979,2025
5200209,Água Limpa,GO,1843,2025
5200258,Águas Lindas de Goiás,GO,245352,2025
5200308,Alexânia,GO,28244,2025
5200506,Aloândia,GO,1977,2025
5200555,Alto Horizonte,GO,6487,2025
5200605,Alto Paraíso de Goiás,GO,11182,2025
5200803,Alvorada do Norte,GO,8619,2025
5200829,Amaralina,GO,3267,2025
5200852,Americano do Brasil,GO,5260,2025
5200902,Amorinópolis,GO,2906,2025
5201108,Anápolis,GO,420300,2025
5201207,Anhanguera,GO,913,2025
5201306,Anicuns,GO,18306,2025
5201405,Aparecida de Goiânia,GO,556021,2025
5201454,Aparecida do Rio Doce,GO,3045,2025
5201504,Aporé,GO,4488,2025
5201603,Araçu,GO,3840,2025
5201702,Aragarças,GO,18601,2025
5201801,Aragoiânia,GO,12806,2025
5202155,Araguapaz,GO,7152,2025
5202353,Arenópolis,GO,2904,2025
5202502,Aruanã,GO,8570,2025
5202601,Aurilândia,GO,3237,2025
5202809,Avelinópolis,GO,2993,2025
5203104,Baliza,GO,3306,2025
5203203,Barro Alto,GO,10853,2025
5203302,Bela Vista de Goiás,GO,37305,2025
5203401,Bom Jardim de Goiás,GO,7775,2025
5203500,Bom Jesus de Goiás,GO,24925,2025
5203559,Bonfinópolis,GO,11025,2025
5203575,Bonópolis,GO,3289,2025
5203609,Brazabrantes,GO,4201,2025
5203807,Britânia,GO,5798,2025
5203906,Buriti Alegre,GO,10930,2025
5203939,Buriti de Goiás,GO,2800,2025
5203962,Buritinópolis,GO,3140,2025
5204003,Cabeceiras,GO,7689,2025
5204102,Cachoeira Alta,GO,11854,2025
5204201,Cachoeira de Goiás,GO,1417,2025
5204250,Cachoeira Dourada,GO,7762,2025
5204300,Caçu,GO,14034,2025
5204409,Caiapônia,GO,16628,2025
5204508,Caldas Novas,GO,106820,2025
5204557,Caldazinha,GO,4819,2025
5204607,Campestre de Goiás,GO,3879,2025
5204656,Campinaçu,GO,3760,2025
5204706,Campinorte,GO,12983,2025
5204805,Campo Alegre de Goiás,GO,7807,2025
5204854,Campo Limpo de Goiás,GO,8579,2025
5204904,Campos Belos,GO,18227,2025
5204953,Campos Verdes,GO,3822,2025
5205000,Carmo do Rio Verde,GO,9988,2025
5205059,Castelândia,GO,2871,2025
5205109,Catalão,GO,122760,2025
5205208,Caturaí,GO,5352,2025
5205307,Cavalcante,GO,9730,2025
5205406,Ceres,GO,22570,2025
5205455,Cezarina,GO,8301,2025
5205471,Chapadão do Céu,GO,14321,2025
5205497,Cidade Ocidental,GO,101570,2025
5205513,Cocalzinho de Goiás,GO,27196,2025
5205521,Colinas do Sul,GO,4188,2025
5205703,Córrego do Ouro,GO,2441,2025
5205802,Corumbá de Goiás,GO,10724,2025
5205901,Corumbaíba,GO,9484,2025
5206206,Cristalina,GO,66827,2025
5206305,Cristianópolis,GO,3670,2025
5206404,Crixás,GO,17532,2025
5206503,Cromínia,GO,3999,2025
5206602,Cumari,GO,2951,2025
5206701,Damianópolis,GO,3917,2025
5206800,Damolândia,GO,2753,2025
5206909,Davinópolis,GO,1889,2025
5207105,Diorama,GO,1991,2025
5207253,Doverlândia,GO,6823,2025
5207352,Edealina,GO,4104,2025
5207402,Edéia,GO,11982,2025
5207501,Estrela do Norte,GO,3214,2025
5207535,Faina,GO,7167,2025
5207600,Fazenda Nova,GO,5842,2025
5207808,Firminópolis,GO,10274,2025
5207907,Flores de Goiás,GO,14273,2025
5208004,Formosa,GO,121559,2025
5208103,Formoso,GO,4662,2025
5208152,Gameleira de Goiás,GO,3563,2025
5208301,Divinópolis de Goiás,GO,4405,2025
5208400,Goianápolis,GO,14758,2025
5208509,Goiandira,GO,4962,2025
5208608,Goianésia,GO,78009,2025
5208707,Goiânia,GO,1503256,2025
5208806,Goianira,GO,81495,2025
5208905,Goiás,GO,24172,2025
5209101,Goiatuba,GO,36984,2025
5209150,Gouvelândia,GO,4313,2025
5209200,Guapó,GO,20985,2025
5209291,Guaraíta,GO,2170,2025
5209408,Guarani de Goiás,GO,4091,2025
5209457,Guarinos,GO,2154,2025
5209606,Heitoraí,GO,3342,2025
5209705,Hidrolândia,GO,30587,2025
5209804,Hidrolina,GO,3477,2025
5209903,Iaciara,GO,10289,2025
5209937,Inaciolândia,GO,6076,2025
5209952,Indiara,GO,17985,2025
5210000,Inhumas,GO,53884,2025
5210109,Ipameri,GO,26223,2025
5210158,Ipiranga de Goiás,GO,2968,2025
5210208,Iporá,GO,37283,2025
5210307,Israelândia,GO,2515,2025
5210406,Itaberaí,GO,47603,2025
5210562,Itaguari,GO,5120,2025
5210604,Itaguaru,GO,4837,2025
5210802,Itajá,GO,4276,2025
5210901,Itapaci,GO,21891,2025
5211008,Itapirapuã,GO,8133,2025
5211206,Itapuranga,GO,26553,2025
5211305,Itarumã,GO,6124,2025
5211404,Itauçu,GO,7636,2025
5211503,Itumbiara,GO,113322,2025
5211602,Ivolândia,GO,2731,2025
5211701,Jandaia,GO,6365,2025
5211800,Jaraguá,GO,46633,2025
5211909,Jataí,GO,111634,2025
5212006,Jaupaci,GO,2939,2025
5212055,Jesúpolis,GO,2112,2025
5212105,Joviânia,GO,7247,2025
5212204,Jussara,GO,19926,2025
5212253,Lagoa Santa,GO,1435,2025
5212303,Leopoldo de Bulhões,GO,9123,2025
5212501,Luziânia,GO,221262,2025
5212600,Mairipotaba,GO,2631,2025
5212709,Mambaí,GO,8493,2025
5212808,Mara Rosa,GO,10806,2025
5212907,Marzagão,GO,2942,2025
5212956,Matrinchã,GO,4004,2025
5213004,Maurilândia,GO,10145,2025
5213053,Mimoso de Goiás,GO,2626,2025
5213087,Minaçu,GO,26616,2025
5213103,Mineiros,GO,74999,2025
5213400,Moiporá,GO,1687,2025
5213509,Monte Alegre de Goiás,GO,6534,2025
5213707,Montes Claros de Goiás,GO,9024,2025
5213756,Montividiu,GO,13094,2025
5213772,Montividiu do Norte,GO,3743,2025
5213806,Morrinhos,GO,54326,2025
5213855,Morro Agudo de Goiás,GO,2505,2025
